location,time_period,horizon_distance,sample,forecast
LA-AT,201010,2,80,9.387881748140842
LA-AT,201010,2,81,18.94773547478637
LA-AT,201010,2,82,22.90083221531325
LA-AT,201010,2,83,99.75329863190383
LA-AT,201010,2,84,10.661396917645394
LA-AT,201010,2,85,403.9936067758909
LA-AT,201010,2,86,4.8428760412919685
LA-AT,201010,2,87,13.185666008791468
LA-AT,201010,2,88,13.520356410022229
LA-AT,201010,2,89,2.396392377942251
LA-AT,201010,2,90,37.189334943991206
LA-AT,201010,2,91,14.697883550677332
LA-AT,201010,2,92,8.81887051323082
LA-AT,201010,2,93,0.11326972683974225
LA-AT,201010,2,94,144.29708116125138
LA-AT,201010,2,95,44.4914967649437
LA-AT,201010,2,96,5.750382084301077
LA-AT,201010,2,97,69.73890851846029
LA-AT,201010,2,98,7.082952549597415
LA-AT,201010,2,99,26.436656167248312
LA-BK,201008,0,0,58.46833935863152
LA-BK,201008,0,1,8.659692507981573
LA-BK,201008,0,2,16.865962053459082
LA-BK,201008,0,3,18.500982729036025
LA-BK,201008,0,4,11.390998181478615
LA-BK,201008,0,5,132.51592014168355
LA-BK,201008,0,6,138.67057590275095
LA-BK,201008,0,7,19.98022915658493
LA-BK,201008,0,8,3.1006962219270515
LA-BK,201008,0,9,0.7198819200557902
LA-BK,201008,0,10,0.8886287744465852
LA-BK,201008,0,11,1.2225658248620586
LA-BK,201008,0,12,8.869137569937733
LA-BK,201008,0,13,21.17849316031858
LA-BK,201008,0,14,57.39053421457817
LA-BK,201008,0,15,7.803269382940593
LA-BK,201008,0,16,118.87660596803939
LA-BK,201008,0,17,55.438672060554254
LA-BK,201008,0,18,116.23864616618765
LA-BK,201008,0,19,6.049655122008899
LA-BK,201008,0,20,2.807976781687678
LA-BK,201008,0,21,3.0183000985471717
LA-BK,201008,0,22,31.608857119036127
LA-BK,201008,0,23,11.064487368903924
LA-BK,201008,0,24,16.297511013688865
LA-BK,201008,0,25,4.74428205145202
LA-BK,201008,0,26,59.36071610075218
LA-BK,201008,0,27,12.067605898764118
LA-BK,201008,0,28,10.311535124045283
LA-BK,201008,0,29,5.1208370180770455
LA-BK,201008,0,30,25.894147026684838
LA-BK,201008,0,31,51.02131079633871
LA-BK,201008,0,32,6.917748037445042
LA-BK,201008,0,33,19.162112105964226
LA-BK,201008,0,34,0.0
LA-BK,201008,0,35,7.355836649517004
LA-BK,201008,0,36,6.171934455690312
LA-BK,201008,0,37,29.762467390018696
LA-BK,201008,0,38,6.04312733709477
LA-BK,201008,0,39,0.0
LA-BK,201008,0,40,12.261576643437193
LA-BK,201008,0,41,4.139026556602063
LA-BK,201008,0,42,16.290755469502287
LA-BK,201008,0,43,11.572812513301843
LA-BK,201008,0,44,3.673828312718951
LA-BK,201008,0,45,20.075398916250297
LA-BK,201008,0,46,15.96831169501393
LA-BK,201008,0,47,4.891727745921278
LA-BK,201008,0,48,7.179292245255961
LA-BK,201008,0,49,5.699603056094665
LA-BK,201008,0,50,41.56629086750645
LA-BK,201008,0,51,3.7102712214163205
LA-BK,201008,0,52,43.44661230035667
LA-BK,201008,0,53,47.170747780794905
LA-BK,201008,0,54,87.59657745663137
LA-BK,201008,0,55,74.66839147394438
LA-BK,201008,0,56,16.163346440759934
LA-BK,201008,0,57,20.857301263921936
LA-BK,201008,0,58,22.437032842069662
LA-BK,201008,0,59,96.51506725908506
LA-BK,201008,0,60,17.444931708013947
LA-BK,201008,0,61,3.1421914621776534
LA-BK,201008,0,62,4.968075962256718
LA-BK,201008,0,63,16.06170551944941
LA-BK,201008,0,64,73.69100941003596
LA-BK,201008,0,65,41.60479660887971
LA-BK,201008,0,66,84.35479114744648
LA-BK,201008,0,67,7.884160599290083
LA-BK,201008,0,68,32.841480421582624
LA-BK,201008,0,69,17.711869889274745
LA-BK,201008,0,70,14.582845352865109
LA-BK,201008,0,71,14.70966683056129
LA-BK,201008,0,72,7.537454692406195
LA-BK,201008,0,73,8.227500902114679
LA-BK,201008,0,74,22.695565513065738
LA-BK,201008,0,75,103.95597625451941
LA-BK,201008,0,76,30.295753575359974
LA-BK,201008,0,77,106.80036712714305
LA-BK,201008,0,78,41.396649248951306
LA-BK,201008,0,79,10.5467037926246
LA-BK,201008,0,80,3.3348746778488145
LA-BK,201008,0,81,4.046634877846246
LA-BK,201008,0,82,3.3348746778488145
LA-BK,201008,0,83,93.71015098899746
LA-BK,201008,0,84,37.55416395167864
